Gene_ID,amikacin,amoxicillin/clavulanic acid,ampicillin,ampicillin/sulbactam,cefalotin,cefepime,cefotaxime,cefoxitin,cefpodoxime,ceftiofur,ceftriaxone,cefuroxime,ciprofloxacin,colistin,doripenem,ertapenem,fosfomycin,gentamicin,imipenem,levofloxacin,meropenem,nitrofurantoin,norfloxacin,ofloxacin,piperacillin/tazobactam,polymyxin B,tigecycline,tobramycin,trimethoprim/sulfamethoxazole
JAODJE010000004,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000050,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000051,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000052,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000053,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000054,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000055,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000056,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000057,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000058,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000059,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000005,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000060,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000061,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000062,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000063,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000064,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000065,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000066,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000067,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000068,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000069,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000006,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000070,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000071,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000072,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000073,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000074,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000075,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000076,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000077,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000078,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000079,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000007,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000080,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000081,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000082,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000083,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000084,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000085,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000008,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
JAODJE010000009,2.0,,32.0,,,64.0,64.0,,,,,64.0,4.0,5.0,,8.0,,8.0,,,16.0,,,,,,,,
CP104110,,2.0,32.0,,,,,4.0,,,25.0,,3.0,,,,,5.0,,,,,,,,,,,5.0
CP104111,,2.0,32.0,,,,,4.0,,,25.0,,3.0,,,,,5.0,,,,,,,,,,,5.0
CP093314,,2.0,16.0,2.0,,16.0,16.0,8.0,4.0,,32.0,16.0,2.0,,,5.0,,8.0,1.0,2.0,,,,,8.0,,,8.0,5.0
CP093315,,2.0,16.0,2.0,,16.0,16.0,8.0,4.0,,32.0,16.0,2.0,,,5.0,,8.0,1.0,2.0,,,,,8.0,,,8.0,5.0
CP093316,,2.0,16.0,2.0,,16.0,16.0,8.0,4.0,,32.0,16.0,2.0,,,5.0,,8.0,1.0,2.0,,,,,8.0,,,8.0,5.0
CP016923,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,8.0,8.0,,16.0,64.0,8.0,8.0,,,,,,2.0,16.0,5.0
CP016921,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,8.0,8.0,,16.0,64.0,8.0,8.0,,,,,,2.0,16.0,5.0
CP016920,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,8.0,8.0,,16.0,64.0,8.0,8.0,,,,,,2.0,16.0,5.0
CP016922,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,8.0,8.0,,16.0,64.0,8.0,8.0,,,,,,2.0,16.0,5.0
CP016919,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,8.0,8.0,,16.0,64.0,8.0,8.0,,,,,,2.0,16.0,5.0
CP016926,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,4.0,8.0,,25.0,4.0,8.0,4.0,,,,,,4.0,5.0,5.0
CP016925,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,4.0,8.0,,25.0,4.0,8.0,4.0,,,,,,4.0,5.0,5.0
CP016924,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,4.0,8.0,,25.0,4.0,8.0,4.0,,,,,,4.0,5.0,5.0
CP016927,64.0,2.0,32.0,2.0,,32.0,64.0,16.0,,,32.0,,8.0,,4.0,8.0,,25.0,4.0,8.0,4.0,,,,,,4.0,5.0,5.0
JAODXY010000010,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000011,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000012,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000013,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000014,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000015,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000016,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000017,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000018,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000019,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000001,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000020,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000021,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000022,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000023,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000024,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000025,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000026,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000027,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000028,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000029,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000002,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000030,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000031,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000032,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000033,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000034,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000035,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000036,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000037,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000038,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000039,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000003,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000040,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000041,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000042,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000043,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000044,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000045,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000046,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000047,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000048,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000004,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000005,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000006,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000007,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000008,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAODXY010000009,2.0,,32.0,,,1.0,1.0,,,,,32.0,25.0,5.0,,8.0,16.0,1.0,,,8.0,64.0,,,,,,,
JAQQWZ010000100,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000101,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000102,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000103,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000104,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000105,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000106,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000107,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000108,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000109,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000010,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000110,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000111,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000112,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000113,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000114,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000115,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000116,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000117,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000118,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000119,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000011,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000120,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000121,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000122,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000123,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000124,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000125,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000126,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000127,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000128,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000129,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000012,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000130,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000131,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000132,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000133,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000134,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000135,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000136,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000137,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000138,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000139,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000013,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000140,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000141,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000142,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000143,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000144,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000145,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000146,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000147,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000148,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000149,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000014,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000150,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000151,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000152,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000153,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000154,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000155,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000156,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000157,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000158,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000159,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000015,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000160,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000161,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000162,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000163,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000164,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000165,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000166,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000167,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000168,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000169,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000016,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000017,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000018,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000019,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000001,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000020,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000021,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000022,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000023,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000024,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000025,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000026,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000027,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000028,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000029,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000002,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000030,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000031,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000032,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000033,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
JAQQWZ010000034,16.0,,8.0,,,8.0,,,,,,,1.0,5.0,,,,2.0,8.0,,8.0,,,,,,,,
